product_type,helpful,rating,title,review_text
kitchen & housewares,5 of 8,2.0,who wants to drink coffee grounds??,"I use a french press for fresh coffee while camping.  I had been using a glass Bodum french press, which worked great but it was only a 3 cup press and i was afraid it would break eventually... so i was looking for something bigger and more heavy duty.  so, i bought the thermos, which is not all I thought it would be.  It says a quart, but it's only maybe 3-4 cups of coffee... and for my big camping mugs, it's hardly 3 cups.  Also, the filter does not work properly and there are many grounds in every cup... YUK!  So, Memorial Day weekend when I went to pour coffee for my and my buddies, we were very disappointed in my new press... sure it keeps it hot longer, but we were planning on drinking the coffee... and it's not as big as we thought it was... size does matter in the morning when you want your coffee... and when you have to pour out 1/3 of the coffee because of grounds... well, we aren't impressed!"
kitchen & housewares,13 of 14,5.0,THIS THING IS A GENIUS!,"Being Japanese doesn't make me an expert in rice, but I can tell the difference in brands of rice and how recently it was harvested.  I've recently been eating this high-tech microwave rice from Japan because my rice cookers have been failing to make really good rice (all three of them)."
kitchen & housewares,1 of 1,4.0,easy and fast,I love this egg cooker.  It makes hard boiled eggs quickly and just right.  I have bought this cooker for my daughters.  Everyone likes it
kitchen & housewares,1 of 1,1.0,processor frustration,"For Christmas we asked for a food processor and were given the Black & Decker FP1500 Power Pro II. I was so happy for my wife as it would make her life so much easier. I read the instructions and we got ready to chop some veggies. My wife kept cutting everything small, I told her you don't need to cut everything so small. We placed small pieces in the processor and it continually stopped working. I was very frustrated by how little it took to stop the blades. This thing is going back and I will not be buying a Black and Decker. In the end it turned our excitement into major frustration"
kitchen & housewares,1 of 2,5.0,digital timer and clock memory feature,"this timer is great.  quite a few of our games have broken timers and we couldn't play the games without a squabble.  it is also great when you are working in the garden, you can set it and know when it is time to come in"
kitchen & housewares,8 of 10,5.0,A great chopper,This scraper/chopper is sturdy and thick. It cuts well when used for chopping and is really handy for scooping up chopped  veggies or herbs. A very handy and sturdy utensil to make kitchen work easier and quicker
kitchen & housewares,14 of 14,5.0,Zojirushi make great and very useful product,"I brought 1 of these and I am buying second one for my road trip.  I didn't get Mr Bento because this one is bigger.  Company's lunch cost about 7-8 bucks.  I use this for 2 weeks, it already pay me back.  Usually every morning I fill them up and microwaved the food.  Use hot sink water to heated it then dump the water.  Then put the food inside and at lunch time food are hot like just come out of the microwave oven.  Sometime I didn't have time pour hot water in in in the morning but the hot food I put inside still stay hot at lunch time.  I normally carry it in my briefcase, I don't know how they made it fit perfectly so small. I normally leave it vertically in my car on the passenger seat, once I left it horzontallly but it only leaks couple drops of liquid from top container, not big deal! The middle container is rice and the bottom is sealed tight, no leak at all.  I brought anther one for my dad.  I'm buying 2nd one for myself since I normally drive from chicago to michigan once a month.  This will save me lot of $ at MacDonald or any other fast food place alone the road.  Hot food on the road! save$!   I love it! "
kitchen & housewares,2 of 3,4.0,Could be better...,"The OXO can opener isn't that different in basic design from any other manual can opener. You close the blade-and-gear assembly over the edge of a can, grasp the handles, and turn the crank-thingie. The can opener goes around the edge of the can and cuts the lid free from the can. "
kitchen & housewares,15 of 15,5.0,Perfection,"This was exactly what my girlfriend and I needed. We have a galley kitchen (read: closet with a sink). Our landlord got this off of eBay for about half price as a refurbished model. When we got it, I knew to expect that the door wouldn't close tightly but found the direction call for the door to be in an open position for a couple of the cooking functions anyway so some heat escape it disireed."
kitchen & housewares,7 of 7,5.0,Best lil red coffee maker!!!,I love my Cuisinart 4 cup coffeemaker with stainless steel carafe.  I chose the red and it looks so sharp in my kitchen.  Makes wonderful coffee.  I always get compliments on how my coffee tastes so good.  I will get another one if this one ever wears out
kitchen & housewares,1 of 1,1.0,"design flawed, indeed",Handle just cracked and broke off for mine as well (see previous review).  I had bought mine in Nov 2004 and used it about every other day
kitchen & housewares,6 of 7,5.0,Love the Le Creuset Soup Pot,"Fantastic, I am very satisfied with the Le Creuset products.  I am using the soup pot on a glass top ceramic stove and I love it.   Be sure to let it warm up first as the direcrtions say.  I had some worry about using it on the ceramic cook top, but it works wonderful"
kitchen & housewares,,4.0,Complete's my set.,I love this dish for making the lasagna my family likes. It complete's my dish set. Not easy to find in the stores
kitchen & housewares,1 of 1,5.0,Komachi knives are awesome!,"These are the nicest knives I have ever used. They are very sharp and the coating allows them to slide easily through whatever you're cutting. You can cut paper thin slices of Apple or many other items. The knives are color coded which is intended to help you keep them segregated when preparing a big meal. Use one for meats, one for vegetables. "
kitchen & housewares,1 of 3,5.0,Toaster over,Very good toaster/toaster oven combo.  I love that it is 2 in 1- saves space and works great
kitchen & housewares,3 of 3,4.0,"Easy to clean, works well","This food mill disassembles easily for cleaning, and it works very well, especially at passing the flesh of vegetables and not the skin.  I use it for not just tomatoes, but squash, pumpkin, and anything else with a distinct skin I don't want to mill together"
kitchen & housewares,,5.0,A consistently good brew!,This is definitely a plus if you are a serious coffee drinker.  It lives up to its claims.  Consistent in brew quality.  
