,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,product_type,helpful,rating,title,review_text,sentiment
98,71,395,3,kitchen & housewares,,5.0,Great Product,Braun makes the best coffee makers and this feature makes it even better.  The coffee tastes more smooth because of this filter.  I love it,1
99,1732,1857,1623,kitchen & housewares,3 of 3,5.0,Essential Wine Lover's Aid,The vacuvin wine chiller works as advertised and is a realy wine lover's aid when white wiine is desired but the bottle is not chilled.  Using the vacuvin wine cooler within 5-10 minutes the wine is properly chilled.  ,1
100,1449,707,578,kitchen & housewares,,5.0,Great! Great! Great!,"Two of the basic kitchen specialty items included in one package deal!  Easy grip handles, stylish and quality design will assure that these items will be around in my array of often used gadgets for a long time to come",1
101,670,847,1028,kitchen & housewares,9 of 9,1.0,Only lasted 4 months,"I purchased this item from a well known home shopping TV show.  After 4 months, it's no longer working.  Also, it is advertised as being able to be put into the diswasher.  I have an average size diswasher and it DOES NOT FIT!!  I have contacted the manufacturer and will return it for repair or replacement! ",0
102,1405,943,1573,kitchen & housewares,0 of 4,1.0,Incorrectly packaged,"When I received this item it was packaged with the wrong power cord, which didn't fit the unit. So I wasn't even able to use this unit.",0
103,1686,893,1531,kitchen & housewares,0 of 1,5.0,Very pretty and sturdy,I really like this set.  The blue is very pretty and the tools are all very high quality,1
104,1426,1671,1044,kitchen & housewares,2 of 2,5.0,Love It!,"This grill is awesome! I ordered it to replace my old grill, which didn't have the removeable plates and was worn down. The removeable grills make this so easy to clean...maybe takes 5 minutes. I had looked at a couple of other contact grills from different manufacturers, and though this one was more expensive, I thought it had a better design than some of the others I looked it. Definitely recommended, don't hesitate to buy this if you're thinking about it",1
105,1513,215,543,kitchen & housewares,10 of 10,1.0,Don't waste your time,Good idea bad product. Worked great 2 weeks. Magnets fell off end of week 2. Probe quit week 3. Costs more to return for repair than it is worth,0
106,892,1568,1285,kitchen & housewares,2 of 2,1.0,DON'T WASTE YOUR MONEY,I am an avid cook and baker.  I used this unit twice and it broke after the 2nd useage. I found it to be very slow; the charge didn't last long so I had to keep it plugged in.  The dough had to be very very soft in order for the press to produce the cookies.  I am very disappointed that such an expensive item would operate so poorly,0
107,775,269,581,kitchen & housewares,14 of 15,1.0,"If you LOVE your KitchenAid Stand Mixer...this is a no,no!","I have a Profesional 6 model, and I did everything the recipe said for 1 batch of regular spaghetti pasta.  It didn't kill the mixer, but the motor became very hot!  I will never use it again.  I also have the roto slicer/shredder, fruit/veggie strainer, food grinder & sausage stuffer attachments...none of these have even made my stand mixer very warm.  --That tells me the pasta maker attachment is a bad product.  I am thankful that my model is 525 watts...I could only imagine what would have happened if I had a classic 300 watt model!",0
108,13,1139,1847,kitchen & housewares,1 of 1,4.0,Fantastic,Great blender! I use it daily to make smoothies and it never fails. Powerful motor purees frozen fruits great!! Simple--only two speeds. Easy clean-up,1
109,1631,839,1073,kitchen & housewares,5 of 5,5.0,Great Pot,"This pot is a great deal. I had it for a couple of weeks now and it has been great for cooking, nothing sticks to it and clean up is easy. I love the glass top for see what is in the pot and how it is cooking. Great pot for the money. I find this pot to be just as good as my non stick calphalon if not a little better and the price is lower then the calphalon",1
110,1100,1622,706,kitchen & housewares,10 of 11,2.0,"Bagels yes, Bread, NO","If you prefer having bread that is toasted on both sides look elsewhere for a toaster. Even when it is not on the bagel ""setting"" it does not do any more than barely warm one side of bread.",0
111,392,1334,1213,kitchen & housewares,6 of 7,5.0,Measuring Spoons,"These spoons are great.  They are very sturdy and easy to use, and the finish on the metal is a nice touch.  Overall, practical and attractive",1
112,1394,1108,1224,kitchen & housewares,,2.0,TFal deep fryer,The size is nice for 2 people.  Cleaning is easy.  Seems to be a defect in that the unit has to sit just right on the base or it will not go on and off by itself.  You have to juggle it to be sure it is seated just right to get it to come back on after the oil is heated up and then you have to be real careful that it stays seated just right. ,0
113,456,1578,1363,kitchen & housewares,1 of 1,1.0,Don't...,I had a littermaid a couple of years ago that lasted me for a year and did great. I am not sure what is wrong with this type we had it for a whole week then it stopped working. Do yourself a favor and do NOT get this,0
114,1159,1375,1910,kitchen & housewares,13 of 16,5.0,Fantastic deal - plenty of light,Very lightweight - can use it on a magazine even - clipping it to the bottom of the magazine works well.  Plenty of light to read by too - I sometimes don't need my reading glasses when using it,1
115,1844,1433,1447,kitchen & housewares,6 of 6,5.0,Better than my non stick pans,"I'm really glad to have replaced my non-stick with the Cuisinart pans. I have been increasingly concerned about the safety of non-stick. I was really scared that they would stick and I would have to scrub them, but they've been really good so far. I'm not crazy about the hazy look that the bottoms get inside, but I know it's because I cook on med-high heat and I need to get some Barkeeper's friend. Overall, really pleased with this purchase, and I'm still adding to my set",1
116,245,592,868,kitchen & housewares,1 of 1,5.0,Great Cover!,"I think this cover is just perfect for the price and easy zipper closure!  The other reviewers must not have read the description closely because it does say COVER!  A featherbed is a featherbed, this says featherbed cover!  Easy to take off, easy to wash, and easy to put back on",1
117,162,1102,1606,kitchen & housewares,3 of 3,5.0,Perfect Choice,"My teapot arrived from Amazon very quickly and I was very pleased with my first purchase. It is just the right size for me as I usually make two or three cups. Even though it could hold more, it is not too large for a smaller amount. The tea does not drip when poured . . . thank goodness! The one I had before consistently dripped so my reason for getting a new one. This one also fits well in my hand, and I love the fact that you can microwave it if you need to heat up a bit. Overall, I would say it is quite lovely and and high quality",1
118,946,1957,701,kitchen & housewares,11 of 11,5.0,Works well,I cook for a family of 5.,1
119,835,1989,41,kitchen & housewares,26 of 28,2.0,non-absorbent towels,"These towels are soft and fluffy, but the towels are not absorbent. Just as other reviewers have stated, the towels don't absorb water, rather the water rests on the surface of the towels",0
120,1854,1159,603,kitchen & housewares,1 of 1,5.0,"Pyrex 17015  programable Timer, An asset for a busy person",This is a great device and has multiple settings to keep tasks on track.  Very full featured and easy to use,1
121,1532,260,903,kitchen & housewares,2 of 2,4.0,Good value for a good fan,"Reliable and functions.  Much less expensive than ""ionic breeze"" or other yuppie products one might get at the S.I. Has three fan settings and is very quiet.  Doesn't stir up dust and blow it around like a traditional fan does.  Only draw back is that it does not have a filter. ",1
